Unnamed: 0,State,District,Reg_id,date,rainfall_mm
0,Madhya Pradesh,AGAR MALWA,1002,2010-01-01,0.0
1,Madhya Pradesh,AGAR MALWA,1003,2010-01-01,0.0
2,Madhya Pradesh,ALIRAJPUR,2001,2010-01-01,0.0
3,Madhya Pradesh,ALIRAJPUR,2002,2010-01-01,0.0
4,Madhya Pradesh,ALIRAJPUR,2003,2010-01-01,0.0
5,Madhya Pradesh,ANUPPUR,3001,2010-01-01,0.0
6,Madhya Pradesh,ANUPPUR,3002,2010-01-01,0.0
7,Madhya Pradesh,ANUPPUR,3003,2010-01-01,0.0
8,Madhya Pradesh,ANUPPUR,3004,2010-01-01,0.0
9,Madhya Pradesh,ASHOKNAGAR,4001,2010-01-01,0.0
10,Madhya Pradesh,ASHOKNAGAR,4002,2010-01-01,0.0
11,Madhya Pradesh,ASHOKNAGAR,4004,2010-01-01,0.0
12,Madhya Pradesh,ASHOKNAGAR,4005,2010-01-01,0.0
13,Madhya Pradesh,BALAGHAT,5001,2010-01-01,0.0
14,Madhya Pradesh,BALAGHAT,5002,2010-01-01,0.0
15,Madhya Pradesh,BALAGHAT,5003,2010-01-01,0.0
16,Madhya Pradesh,BALAGHAT,5004,2010-01-01,0.0
17,Madhya Pradesh,AGAR MALWA,1004,2010-01-01,0.0
18,Madhya Pradesh,BALAGHAT,5007,2010-01-01,0.0
19,Madhya Pradesh,BALAGHAT,5008,2010-01-01,0.0
20,Madhya Pradesh,BALAGHAT,5009,2010-01-01,0.0
21,Madhya Pradesh,BALAGHAT,5010,2010-01-01,0.0
22,Madhya Pradesh,BARWANI,6001,2010-01-01,0.0
23,Madhya Pradesh,BARWANI,6002,2010-01-01,0.0
24,Madhya Pradesh,BARWANI,6003,2010-01-01,0.0
25,Madhya Pradesh,BARWANI,6004,2010-01-01,0.0
26,Madhya Pradesh,BARWANI,6005,2010-01-01,0.0
27,Madhya Pradesh,BARWANI,6006,2010-01-01,0.0
28,Madhya Pradesh,BARWANI,6007,2010-01-01,0.0
29,Madhya Pradesh,BARWANI,6008,2010-01-01,0.0
30,Madhya Pradesh,BETUL,7001,2010-01-01,0.0
31,Madhya Pradesh,BETUL,7002,2010-01-01,0.0
32,Madhya Pradesh,BETUL,7004,2010-01-01,0.0
33,Madhya Pradesh,BETUL,7005,2010-01-01,0.0
34,Madhya Pradesh,BETUL,7006,2010-01-01,0.0
35,Madhya Pradesh,BETUL,7007,2010-01-01,0.0
36,Madhya Pradesh,BETUL,7008,2010-01-01,0.0
37,Madhya Pradesh,BHIND,8001,2010-01-01,0.0
38,Madhya Pradesh,BHIND,8002,2010-01-01,0.0
39,Madhya Pradesh,BHIND,8003,2010-01-01,0.0
40,Madhya Pradesh,BHIND,8004,2010-01-01,0.0
41,Madhya Pradesh,BHIND,8006,2010-01-01,0.0
42,Madhya Pradesh,BHIND,8007,2010-01-01,0.0
43,Madhya Pradesh,BHIND,8008,2010-01-01,0.0
44,Madhya Pradesh,BHOPAL,9001,2010-01-01,0.0
45,Madhya Pradesh,BHOPAL,9002,2010-01-01,0.0
46,Madhya Pradesh,BURHANPUR,1,2010-01-01,0.0
47,Madhya Pradesh,BALAGHAT,5005,2010-01-01,0.0
48,Madhya Pradesh,BHIND,8005,2010-01-01,0.0
49,Madhya Pradesh,BURHANPUR,3,2010-01-01,0.0
50,Madhya Pradesh,CHHATARPUR,1001,2010-01-01,0.0
51,Madhya Pradesh,CHHATARPUR,1002,2010-01-01,0.0
52,Madhya Pradesh,CHHATARPUR,1003,2010-01-01,0.0
53,Madhya Pradesh,CHHATARPUR,1004,2010-01-01,0.0
54,Madhya Pradesh,CHHATARPUR,1005,2010-01-01,0.0
55,Madhya Pradesh,CHHATARPUR,1006,2010-01-01,0.0
56,Madhya Pradesh,CHHATARPUR,1007,2010-01-01,0.0
57,Madhya Pradesh,CHHATARPUR,1008,2010-01-01,0.0
58,Madhya Pradesh,CHHATARPUR,1009,2010-01-01,0.0
59,Madhya Pradesh,CHHATARPUR,1010,2010-01-01,0.0
60,Madhya Pradesh,CHHINDWARA,2001,2010-01-01,0.0
61,Madhya Pradesh,CHHINDWARA,2002,2010-01-01,0.0
62,Madhya Pradesh,CHHINDWARA,2003,2010-01-01,0.0
63,Madhya Pradesh,CHHINDWARA,2004,2010-01-01,0.0
64,Madhya Pradesh,CHHINDWARA,2005,2010-01-01,0.0
65,Madhya Pradesh,CHHINDWARA,2006,2010-01-01,0.0
66,Madhya Pradesh,CHHINDWARA,2007,2010-01-01,0.0
67,Madhya Pradesh,CHHINDWARA,2008,2010-01-01,0.0
68,Madhya Pradesh,CHHINDWARA,2009,2010-01-01,0.0
69,Madhya Pradesh,CHHINDWARA,2010,2010-01-01,0.0
70,Madhya Pradesh,BURHANPUR,2,2010-01-01,0.0
71,Madhya Pradesh,DAMOH,3002,2010-01-01,0.0
72,Madhya Pradesh,DAMOH,3003,2010-01-01,0.0
73,Madhya Pradesh,DAMOH,3004,2010-01-01,0.0
74,Madhya Pradesh,DAMOH,3005,2010-01-01,0.0
75,Madhya Pradesh,DAMOH,3006,2010-01-01,0.0
76,Madhya Pradesh,DAMOH,3007,2010-01-01,0.0
77,Madhya Pradesh,DATIA,4001,2010-01-01,0.0
78,Madhya Pradesh,DATIA,4002,2010-01-01,0.0
79,Madhya Pradesh,DATIA,4003,2010-01-01,0.0
80,Madhya Pradesh,DATIA,4004,2010-01-01,0.0
81,Madhya Pradesh,DATIA,4005,2010-01-01,0.0
82,Madhya Pradesh,DATIA,4006,2010-01-01,0.0
83,Madhya Pradesh,DEWAS,5002,2010-01-01,0.0
84,Madhya Pradesh,DEWAS,5003,2010-01-01,0.0
85,Madhya Pradesh,DEWAS,5004,2010-01-01,0.0
86,Madhya Pradesh,DEWAS,5005,2010-01-01,0.0
87,Madhya Pradesh,DEWAS,5006,2010-01-01,0.010870777
88,Madhya Pradesh,DEWAS,5007,2010-01-01,7.989399e-05
89,Madhya Pradesh,DEWAS,5008,2010-01-01,0.0
90,Madhya Pradesh,DHAR,6001,2010-01-01,0.0
91,Madhya Pradesh,DHAR,6002,2010-01-01,0.0
92,Madhya Pradesh,DHAR,6003,2010-01-01,0.0
93,Madhya Pradesh,DHAR,6004,2010-01-01,0.0
94,Madhya Pradesh,DHAR,6005,2010-01-01,0.0
95,Madhya Pradesh,DHAR,6007,2010-01-01,0.0
96,Madhya Pradesh,DHAR,6008,2010-01-01,0.0
97,Madhya Pradesh,DINDORI,7001,2010-01-01,0.0
98,Madhya Pradesh,DINDORI,7002,2010-01-01,0.0
99,Madhya Pradesh,KHANDWA,8001,2010-01-01,0.02113873
100,Madhya Pradesh,KHANDWA,8002,2010-01-01,0.0
101,Madhya Pradesh,KHANDWA,8003,2010-01-01,0.0
102,Madhya Pradesh,KHANDWA,8004,2010-01-01,0.0
103,Madhya Pradesh,KHANDWA,8005,2010-01-01,0.0
104,Madhya Pradesh,CHHINDWARA,2012,2010-01-01,0.0
105,Madhya Pradesh,GUNA,9004,2010-01-01,0.0
106,Madhya Pradesh,GUNA,9005,2010-01-01,0.0
107,Madhya Pradesh,GUNA,9006,2010-01-01,0.0
108,Madhya Pradesh,GUNA,9007,2010-01-01,0.0
109,Madhya Pradesh,GWALIOR,1,2010-01-01,0.0
110,Madhya Pradesh,GWALIOR,2,2010-01-01,0.0
111,Madhya Pradesh,GWALIOR,3,2010-01-01,0.0
112,Madhya Pradesh,GWALIOR,4,2010-01-01,0.0
113,Madhya Pradesh,HARDA,1001,2010-01-01,0.047533784
114,Madhya Pradesh,HARDA,1002,2010-01-01,0.02646428
115,Madhya Pradesh,HARDA,1003,2010-01-01,0.041352037
116,Madhya Pradesh,HARDA,1004,2010-01-01,0.0
117,Madhya Pradesh,HARDA,1006,2010-01-01,0.02874603
118,Madhya Pradesh,HOSHANGABAD,2001,2010-01-01,0.0
119,Madhya Pradesh,HOSHANGABAD,2002,2010-01-01,0.0
120,Madhya Pradesh,HOSHANGABAD,2003,2010-01-01,0.0
121,Madhya Pradesh,HOSHANGABAD,2004,2010-01-01,0.0
122,Madhya Pradesh,HOSHANGABAD,2005,2010-01-01,0.0
123,Madhya Pradesh,HOSHANGABAD,2006,2010-01-01,0.0
124,Madhya Pradesh,HOSHANGABAD,2007,2010-01-01,0.0
125,Madhya Pradesh,HOSHANGABAD,2008,2010-01-01,0.0041356734
126,Madhya Pradesh,GUNA,9002,2010-01-01,0.0
127,Madhya Pradesh,INDORE,3002,2010-01-01,0.0
128,Madhya Pradesh,INDORE,3004,2010-01-01,0.0
129,Madhya Pradesh,INDORE,3005,2010-01-01,0.0
130,Madhya Pradesh,JABALPUR,4001,2010-01-01,0.0
131,Madhya Pradesh,JABALPUR,4002,2010-01-01,0.0
132,Madhya Pradesh,JABALPUR,4003,2010-01-01,0.0
133,Madhya Pradesh,JABALPUR,4004,2010-01-01,0.0
134,Madhya Pradesh,JABALPUR,4005,2010-01-01,0.0
135,Madhya Pradesh,JABALPUR,4006,2010-01-01,0.0
136,Madhya Pradesh,JABALPUR,4007,2010-01-01,0.0
137,Madhya Pradesh,JHABUA,5001,2010-01-01,0.0
138,Madhya Pradesh,JHABUA,5003,2010-01-01,0.0
139,Madhya Pradesh,JHABUA,5005,2010-01-01,0.0
140,Madhya Pradesh,KATNI,6001,2010-01-01,0.0
141,Madhya Pradesh,KATNI,6002,2010-01-01,0.0
142,Madhya Pradesh,KATNI,6003,2010-01-01,0.0
143,Madhya Pradesh,KATNI,6004,2010-01-01,0.0
144,Madhya Pradesh,KATNI,6005,2010-01-01,0.0
145,Madhya Pradesh,KATNI,6006,2010-01-01,0.0
146,Madhya Pradesh,KATNI,6007,2010-01-01,0.0
147,Madhya Pradesh,MANDLA,7001,2010-01-01,0.0
148,Madhya Pradesh,MANDLA,7002,2010-01-01,0.0
149,Madhya Pradesh,MANDLA,7003,2010-01-01,0.0
150,Madhya Pradesh,MANDLA,7004,2010-01-01,0.0
151,Madhya Pradesh,MANDLA,7006,2010-01-01,0.0
152,Madhya Pradesh,JHABUA,5002,2010-01-01,0.0
153,Madhya Pradesh,MANDSAUR,8001,2010-01-01,0.0024342525
154,Madhya Pradesh,MANDSAUR,8002,2010-01-01,0.0
155,Madhya Pradesh,MANDSAUR,8003,2010-01-01,0.0
156,Madhya Pradesh,MANDSAUR,8004,2010-01-01,0.0
157,Madhya Pradesh,MANDSAUR,8005,2010-01-01,0.0
158,Madhya Pradesh,MANDSAUR,8006,2010-01-01,0.0
159,Madhya Pradesh,MANDSAUR,8007,2010-01-01,0.0
160,Madhya Pradesh,MANDSAUR,8008,2010-01-01,0.0
161,Madhya Pradesh,MORENA,9001,2010-01-01,0.0
162,Madhya Pradesh,MORENA,9002,2010-01-01,0.0
163,Madhya Pradesh,MORENA,9003,2010-01-01,0.0
164,Madhya Pradesh,MORENA,9004,2010-01-01,0.0
165,Madhya Pradesh,MORENA,9005,2010-01-01,0.0
166,Madhya Pradesh,NARSINGPUR,1,2010-01-01,0.0
167,Madhya Pradesh,NARSINGPUR,2,2010-01-01,0.0
168,Madhya Pradesh,NARSINGPUR,3,2010-01-01,0.0
169,Madhya Pradesh,NARSINGPUR,4,2010-01-01,0.0
170,Madhya Pradesh,NARSINGPUR,5,2010-01-01,0.0
171,Madhya Pradesh,NEEMUCH,1001,2010-01-01,0.0
172,Madhya Pradesh,NEEMUCH,1002,2010-01-01,0.0
173,Madhya Pradesh,NEEMUCH,1003,2010-01-01,0.0
174,Madhya Pradesh,NEEMUCH,1005,2010-01-01,0.0
175,Madhya Pradesh,PANNA,2001,2010-01-01,0.0
176,Madhya Pradesh,PANNA,2002,2010-01-01,0.0
177,Madhya Pradesh,HOSHANGABAD,2009,2018-09-22,0.36001447
178,Madhya Pradesh,PANNA,2010,2010-01-01,0.0
179,Madhya Pradesh,PANNA,2011,2010-01-01,0.0
180,Madhya Pradesh,PANNA,2012,2010-01-01,0.0
181,Madhya Pradesh,PANNA,2005,2010-01-01,0.0
182,Madhya Pradesh,PANNA,2006,2010-01-01,0.0
183,Madhya Pradesh,PANNA,2007,2010-01-01,0.0
184,Madhya Pradesh,PANNA,2008,2010-01-01,0.0
185,Madhya Pradesh,PANNA,2009,2010-01-01,0.0
186,Madhya Pradesh,RAISEN,3001,2010-01-01,0.0
187,Madhya Pradesh,RAISEN,3002,2010-01-01,0.0
188,Madhya Pradesh,RAISEN,3003,2010-01-01,0.0
189,Madhya Pradesh,RAISEN,3004,2010-01-01,0.0
190,Madhya Pradesh,RAISEN,3005,2010-01-01,0.0
191,Madhya Pradesh,RAISEN,3006,2010-01-01,0.0
192,Madhya Pradesh,RAISEN,3007,2010-01-01,0.0
193,Madhya Pradesh,RAISEN,3008,2010-01-01,0.0
194,Madhya Pradesh,RAJGARH,4001,2010-01-01,0.0
195,Madhya Pradesh,RAJGARH,4003,2010-01-01,0.0
196,Madhya Pradesh,RAJGARH,4004,2010-01-01,0.0
197,Madhya Pradesh,RAJGARH,4005,2010-01-01,0.0
198,Madhya Pradesh,PANNA,2003,2010-01-01,0.0
199,Madhya Pradesh,RAJGARH,4006,2010-01-01,0.0
200,Madhya Pradesh,RAJGARH,4007,2010-01-01,0.0
201,Madhya Pradesh,RATLAM,5001,2010-01-01,0.0
202,Madhya Pradesh,RATLAM,5002,2010-01-01,0.0
203,Madhya Pradesh,RATLAM,5003,2010-01-01,0.0
204,Madhya Pradesh,RATLAM,5004,2010-01-01,0.0
205,Madhya Pradesh,RATLAM,5006,2010-01-01,0.0
206,Madhya Pradesh,RATLAM,5007,2010-01-01,0.0
207,Madhya Pradesh,RATLAM,5008,2010-01-01,0.0
208,Madhya Pradesh,REWA,6001,2010-01-01,0.0
209,Madhya Pradesh,REWA,6002,2010-01-01,0.0
210,Madhya Pradesh,REWA,6003,2010-01-01,0.0
211,Madhya Pradesh,REWA,6004,2010-01-01,0.0
212,Madhya Pradesh,REWA,6005,2010-01-01,0.0
213,Madhya Pradesh,REWA,6006,2010-01-01,0.0
214,Madhya Pradesh,REWA,6007,2010-01-01,0.0
215,Madhya Pradesh,REWA,6008,2010-01-01,0.0
216,Madhya Pradesh,REWA,6009,2010-01-01,0.0
217,Madhya Pradesh,REWA,6011,2010-01-01,0.0
218,Madhya Pradesh,SAGAR,7001,2010-01-01,0.0
219,Madhya Pradesh,SAGAR,7002,2010-01-01,0.0
220,Madhya Pradesh,SAGAR,7003,2010-01-01,0.0
221,Madhya Pradesh,KHANDWA,8006,2021-11-18,0.34832698
222,Madhya Pradesh,SAGAR,7004,2010-01-01,0.0
223,Madhya Pradesh,SAGAR,7005,2010-01-01,0.0
224,Madhya Pradesh,SAGAR,7006,2010-01-01,0.0
225,Madhya Pradesh,SAGAR,7008,2010-01-01,0.0
226,Madhya Pradesh,SAGAR,7010,2010-01-01,0.0
227,Madhya Pradesh,SAGAR,7011,2010-01-01,0.0
228,Madhya Pradesh,SATNA,8001,2010-01-01,0.0
229,Madhya Pradesh,SATNA,8002,2010-01-01,0.0
230,Madhya Pradesh,SATNA,8003,2010-01-01,0.0
231,Madhya Pradesh,SATNA,8004,2010-01-01,0.0
232,Madhya Pradesh,SATNA,8006,2010-01-01,0.0
233,Madhya Pradesh,SATNA,8007,2010-01-01,0.0
234,Madhya Pradesh,SATNA,8008,2010-01-01,0.0
235,Madhya Pradesh,SATNA,8009,2010-01-01,0.0
236,Madhya Pradesh,SATNA,8010,2010-01-01,0.0
237,Madhya Pradesh,SEHORE,9002,2010-01-01,0.0
238,Madhya Pradesh,SEHORE,9003,2010-01-01,0.0
239,Madhya Pradesh,SEHORE,9004,2010-01-01,0.0
240,Madhya Pradesh,SEHORE,9005,2010-01-01,0.012556365
241,Madhya Pradesh,SAGAR,7007,2010-01-01,0.0
242,Madhya Pradesh,INDORE,3002,2018-09-22,63.26964
243,Madhya Pradesh,SATNA,8005,2010-01-01,0.0
244,Madhya Pradesh,SEHORE,9007,2010-01-01,0.0
245,Madhya Pradesh,SEHORE,9008,2010-01-01,0.0
246,Madhya Pradesh,SEONI,1,2010-01-01,0.0
247,Madhya Pradesh,SEONI,2,2010-01-01,0.0
248,Madhya Pradesh,SEONI,3,2010-01-01,0.0
249,Madhya Pradesh,SEONI,5,2010-01-01,0.0
250,Madhya Pradesh,SEONI,6,2010-01-01,0.0
251,Madhya Pradesh,SEONI,8,2010-01-01,0.0
252,Madhya Pradesh,SHAHDOL,1001,2010-01-01,0.0
253,Madhya Pradesh,SHAHDOL,1002,2010-01-01,0.0
254,Madhya Pradesh,SHAHDOL,1003,2010-01-01,0.0
255,Madhya Pradesh,SHAHDOL,1004,2010-01-01,0.0
256,Madhya Pradesh,SHAJAPUR,2001,2010-01-01,0.0
257,Madhya Pradesh,SHAJAPUR,2002,2010-01-01,0.0
258,Madhya Pradesh,SHAJAPUR,2003,2010-01-01,0.0
259,Madhya Pradesh,SHAJAPUR,2004,2010-01-01,0.0
260,Madhya Pradesh,SHAJAPUR,2005,2010-01-01,0.0
261,Madhya Pradesh,SHEOPUR,3001,2010-01-01,0.0
262,Madhya Pradesh,SHEOPUR,3002,2010-01-01,0.0
263,Madhya Pradesh,SHEOPUR,3003,2010-01-01,0.0
264,Madhya Pradesh,SHEOPUR,3004,2010-01-01,0.0
265,Madhya Pradesh,SHIVPURI,4001,2010-01-01,0.0
266,Madhya Pradesh,SHIVPURI,4002,2010-01-01,0.0
267,Madhya Pradesh,SHIVPURI,4003,2010-01-01,0.0
268,Madhya Pradesh,SHIVPURI,4004,2010-01-01,0.0
269,Madhya Pradesh,SHIVPURI,4005,2010-01-01,0.0
270,Madhya Pradesh,SHIVPURI,4006,2010-01-01,0.0
271,Madhya Pradesh,SHIVPURI,4007,2010-01-01,0.0
272,Madhya Pradesh,SHIVPURI,4008,2010-01-01,0.0
273,Madhya Pradesh,SIDHI,5001,2010-01-01,0.0
274,Madhya Pradesh,SIDHI,5002,2010-01-01,0.0
275,Madhya Pradesh,SIDHI,5003,2010-01-01,0.0
276,Madhya Pradesh,SIDHI,5004,2010-01-01,0.0
277,Madhya Pradesh,SIDHI,5006,2010-01-01,0.0
278,Madhya Pradesh,SINGRAULI,6002,2010-01-01,0.0
279,Madhya Pradesh,SINGRAULI,6003,2010-01-01,0.0
280,Madhya Pradesh,TIKAMGARH,7001,2010-01-01,0.0
281,Madhya Pradesh,TIKAMGARH,7002,2010-01-01,0.0
282,Madhya Pradesh,TIKAMGARH,7003,2010-01-01,0.0
283,Madhya Pradesh,TIKAMGARH,7004,2010-01-01,0.0
284,Madhya Pradesh,TIKAMGARH,7005,2010-01-01,0.0
285,Madhya Pradesh,TIKAMGARH,7006,2010-01-01,0.0
286,Madhya Pradesh,UJJAIN,8001,2010-01-01,0.0
287,Madhya Pradesh,UJJAIN,8003,2010-01-01,0.0
288,Madhya Pradesh,UJJAIN,8004,2010-01-01,0.0
289,Madhya Pradesh,UJJAIN,8005,2010-01-01,0.0
290,Madhya Pradesh,UJJAIN,8006,2010-01-01,0.0
291,Madhya Pradesh,UJJAIN,8007,2010-01-01,0.0
292,Madhya Pradesh,UMARIA,9001,2010-01-01,0.0
293,Madhya Pradesh,UMARIA,9002,2010-01-01,0.0
294,Madhya Pradesh,UMARIA,9003,2010-01-01,0.0
295,Madhya Pradesh,UMARIA,9004,2010-01-01,0.0
296,Madhya Pradesh,SINGRAULI,6001,2010-01-01,0.0
297,Madhya Pradesh,VIDISHA,1,2010-01-01,0.0
298,Madhya Pradesh,VIDISHA,3,2010-01-01,0.0
299,Madhya Pradesh,VIDISHA,4,2010-01-01,0.0
300,Madhya Pradesh,VIDISHA,5,2010-01-01,0.0
301,Madhya Pradesh,VIDISHA,6,2010-01-01,0.0
302,Madhya Pradesh,VIDISHA,7,2010-01-01,0.0
303,Madhya Pradesh,VIDISHA,8,2010-01-01,0.0
304,Madhya Pradesh,VIDISHA,9,2010-01-01,0.0
305,Madhya Pradesh,VIDISHA,10,2010-01-01,0.0
306,Madhya Pradesh,KHARGONE,1001,2010-01-01,0.0
307,Madhya Pradesh,KHARGONE,1002,2010-01-01,0.0
308,Madhya Pradesh,KHARGONE,1003,2010-01-01,0.0
309,Madhya Pradesh,KHARGONE,1004,2010-01-01,0.0
310,Madhya Pradesh,KHARGONE,1005,2010-01-01,0.0
311,Madhya Pradesh,KHARGONE,1006,2010-01-01,0.0
312,Madhya Pradesh,KHARGONE,1007,2010-01-01,0.0
313,Madhya Pradesh,KHARGONE,1008,2010-01-01,0.0
314,Madhya Pradesh,NIWARI,2001,2010-01-01,0.0
315,Madhya Pradesh,NIWARI,2002,2010-01-01,0.0
316,Madhya Pradesh,AGAR MALWA,1001,2010-01-02,0.0
317,Madhya Pradesh,AGAR MALWA,1002,2010-01-02,0.0
318,Madhya Pradesh,AGAR MALWA,1003,2010-01-02,0.0
319,Madhya Pradesh,AGAR MALWA,1004,2010-01-02,0.0
320,Madhya Pradesh,ALIRAJPUR,2001,2010-01-02,0.0
321,Madhya Pradesh,ALIRAJPUR,2002,2010-01-02,0.015650876
322,Madhya Pradesh,ALIRAJPUR,2003,2010-01-02,0.032783557
323,Madhya Pradesh,ANUPPUR,3001,2010-01-02,0.0
324,Madhya Pradesh,ANUPPUR,3002,2010-01-02,0.0
325,Madhya Pradesh,ANUPPUR,3003,2010-01-02,0.0
326,Madhya Pradesh,ANUPPUR,3004,2010-01-02,0.0
327,Madhya Pradesh,ASHOKNAGAR,4001,2010-01-02,0.0
328,Madhya Pradesh,ASHOKNAGAR,4003,2010-01-02,0.0
329,Madhya Pradesh,ASHOKNAGAR,4004,2010-01-02,0.0
330,Madhya Pradesh,ASHOKNAGAR,4005,2010-01-02,0.0
331,Madhya Pradesh,BALAGHAT,5001,2010-01-02,0.0
332,Madhya Pradesh,BALAGHAT,5002,2010-01-02,0.0
333,Madhya Pradesh,BALAGHAT,5003,2010-01-02,0.0
334,Madhya Pradesh,BALAGHAT,5004,2010-01-02,0.0
335,Madhya Pradesh,BALAGHAT,5005,2010-01-02,0.0
336,Madhya Pradesh,BALAGHAT,5006,2010-01-02,0.0
337,Madhya Pradesh,BALAGHAT,5007,2010-01-02,0.0
338,Madhya Pradesh,BALAGHAT,5009,2010-01-02,0.0
339,Madhya Pradesh,BALAGHAT,5010,2010-01-02,0.0
340,Madhya Pradesh,BARWANI,6001,2010-01-02,0.0
341,Madhya Pradesh,BARWANI,6002,2010-01-02,0.01429526
342,Madhya Pradesh,BARWANI,6003,2010-01-02,0.058445316
343,Madhya Pradesh,BARWANI,6004,2010-01-02,0.045514904
344,Madhya Pradesh,BARWANI,6005,2010-01-02,0.03933915
345,Madhya Pradesh,BARWANI,6006,2010-01-02,0.06606553
346,Madhya Pradesh,BARWANI,6007,2010-01-02,0.0032026942
347,Madhya Pradesh,BARWANI,6008,2010-01-02,0.0
348,Madhya Pradesh,BARWANI,6009,2010-01-02,0.0
349,Madhya Pradesh,BETUL,7001,2010-01-02,0.0
350,Madhya Pradesh,BETUL,7002,2010-01-02,0.0
351,Madhya Pradesh,BETUL,7003,2010-01-02,0.0
352,Madhya Pradesh,BETUL,7005,2010-01-02,0.0
353,Madhya Pradesh,BETUL,7006,2010-01-02,0.0
354,Madhya Pradesh,BETUL,7007,2010-01-02,0.023509266
355,Madhya Pradesh,BETUL,7008,2010-01-02,0.01300592
356,Madhya Pradesh,BHIND,8001,2010-01-02,0.0
357,Madhya Pradesh,BHIND,8003,2010-01-02,0.0
358,Madhya Pradesh,BHIND,8004,2010-01-02,0.0
359,Madhya Pradesh,BHIND,8005,2010-01-02,0.0
360,Madhya Pradesh,BHIND,8006,2010-01-02,0.0
361,Madhya Pradesh,BHIND,8007,2010-01-02,0.0
362,Madhya Pradesh,BHIND,8008,2010-01-02,0.0
363,Madhya Pradesh,BHOPAL,9001,2010-01-02,0.063496806
364,Madhya Pradesh,BHOPAL,9002,2010-01-02,0.0
365,Madhya Pradesh,BURHANPUR,1,2010-01-02,0.0
366,Madhya Pradesh,BURHANPUR,2,2010-01-02,0.0
367,Madhya Pradesh,BURHANPUR,3,2010-01-02,0.0
368,Madhya Pradesh,CHHATARPUR,1001,2010-01-02,0.0
369,Madhya Pradesh,CHHATARPUR,1002,2010-01-02,0.0
370,Madhya Pradesh,CHHATARPUR,1003,2010-01-02,0.0
371,Madhya Pradesh,CHHATARPUR,1004,2010-01-02,0.0
372,Madhya Pradesh,CHHATARPUR,1005,2010-01-02,0.0
373,Madhya Pradesh,BHIND,8002,2010-01-02,0.0
374,Madhya Pradesh,CHHATARPUR,1006,2010-01-02,0.0
375,Madhya Pradesh,CHHATARPUR,1007,2010-01-02,0.0
376,Madhya Pradesh,CHHATARPUR,1008,2010-01-02,0.0
377,Madhya Pradesh,CHHATARPUR,1009,2010-01-02,0.0
378,Madhya Pradesh,CHHATARPUR,1010,2010-01-02,0.0
379,Madhya Pradesh,CHHATARPUR,1011,2010-01-02,0.0
380,Madhya Pradesh,CHHINDWARA,2001,2010-01-02,0.0
381,Madhya Pradesh,CHHINDWARA,2002,2010-01-02,0.0
382,Madhya Pradesh,CHHINDWARA,2003,2010-01-02,0.0
383,Madhya Pradesh,CHHINDWARA,2004,2010-01-02,0.0
384,Madhya Pradesh,CHHINDWARA,2005,2010-01-02,0.0
385,Madhya Pradesh,CHHINDWARA,2006,2010-01-02,0.0
386,Madhya Pradesh,CHHINDWARA,2007,2010-01-02,0.0
387,Madhya Pradesh,CHHINDWARA,2008,2010-01-02,0.010155655
388,Madhya Pradesh,CHHINDWARA,2009,2010-01-02,0.0
389,Madhya Pradesh,CHHINDWARA,2010,2010-01-02,0.0
390,Madhya Pradesh,CHHINDWARA,2011,2010-01-02,0.0
391,Madhya Pradesh,CHHINDWARA,2012,2010-01-02,0.0
392,Madhya Pradesh,DAMOH,3001,2010-01-02,0.0
393,Madhya Pradesh,DAMOH,3003,2010-01-02,0.0
394,Madhya Pradesh,DAMOH,3004,2010-01-02,0.0
395,Madhya Pradesh,DAMOH,3005,2010-01-02,0.0
396,Madhya Pradesh,DAMOH,3006,2010-01-02,0.0
397,Madhya Pradesh,DAMOH,3007,2010-01-02,0.0
398,Madhya Pradesh,DATIA,4001,2010-01-02,0.0
399,Madhya Pradesh,DATIA,4002,2010-01-02,0.0
400,Madhya Pradesh,DATIA,4003,2010-01-02,0.0014796035
401,Madhya Pradesh,DATIA,4004,2010-01-02,0.0
402,Madhya Pradesh,DATIA,4006,2010-01-02,0.0
403,Madhya Pradesh,DEWAS,5001,2010-01-02,0.0
404,Madhya Pradesh,DEWAS,5002,2010-01-02,0.0
405,Madhya Pradesh,DEWAS,5003,2010-01-02,0.0
406,Madhya Pradesh,DEWAS,5004,2010-01-02,0.0
407,Madhya Pradesh,DEWAS,5005,2010-01-02,0.0
408,Madhya Pradesh,DEWAS,5006,2010-01-02,0.0344575
409,Madhya Pradesh,DEWAS,5007,2010-01-02,0.38779536
410,Madhya Pradesh,DEWAS,5008,2010-01-02,0.0
411,Madhya Pradesh,DHAR,6002,2010-01-02,0.0
412,Madhya Pradesh,DHAR,6003,2010-01-02,0.045944136
413,Madhya Pradesh,DHAR,6004,2010-01-02,0.0
414,Madhya Pradesh,DHAR,6005,2010-01-02,0.0
415,Madhya Pradesh,DHAR,6006,2010-01-02,0.0
416,Madhya Pradesh,DHAR,6007,2010-01-02,0.0
417,Madhya Pradesh,DHAR,6008,2010-01-02,0.0
418,Madhya Pradesh,DINDORI,7001,2010-01-02,0.0
419,Madhya Pradesh,DINDORI,7002,2010-01-02,0.0
420,Madhya Pradesh,KHANDWA,8001,2010-01-02,0.6021715
421,Madhya Pradesh,KHANDWA,8002,2010-01-02,0.08199626
422,Madhya Pradesh,KHANDWA,8004,2010-01-02,0.18076864
423,Madhya Pradesh,KHANDWA,8005,2010-01-02,0.04316726
