Unnamed: 0,State,District,Reg_id,date,mean,max,min
183,Madhya Pradesh,ASHOKNAGAR,4001,2024-01-21,12.509546,19.737757,6.4274535
184,Madhya Pradesh,ANUPPUR,3004,2024-01-21,14.656549,22.089838,8.918146
185,Madhya Pradesh,ANUPPUR,3003,2024-01-21,14.215418,22.04745,7.89364
186,Madhya Pradesh,ANUPPUR,3002,2024-01-21,14.7000065,22.0198,9.936762
187,Madhya Pradesh,ANUPPUR,3001,2024-01-21,14.338465,21.984858,8.71023
188,Madhya Pradesh,ALIRAJPUR,2005,2024-01-21,18.38717,24.883844,12.777185
189,Madhya Pradesh,ALIRAJPUR,2004,2024-01-21,18.516932,25.073847,13.449427
190,Madhya Pradesh,ALIRAJPUR,2003,2024-01-21,17.99624,24.514887,12.45907
191,Madhya Pradesh,ALIRAJPUR,2002,2024-01-21,18.037561,24.502466,12.8093815
192,Madhya Pradesh,ALIRAJPUR,2001,2024-01-21,18.40005,24.984583,12.720667
193,Madhya Pradesh,AGAR MALWA,1004,2024-01-21,13.813105,20.880915,7.7872252
194,Madhya Pradesh,AGAR MALWA,1003,2024-01-21,13.764978,20.830744,7.9790893
195,Madhya Pradesh,AGAR MALWA,1002,2024-01-21,13.959772,21.116755,7.8357787
196,Madhya Pradesh,AGAR MALWA,1001,2024-01-21,13.895472,21.053766,7.8427367
197,Madhya Pradesh,NIWARI,2003,2024-01-21,12.000208,18.737665,6.198663
198,Madhya Pradesh,NIWARI,2002,2024-01-21,12.098658,18.736902,6.892328
199,Madhya Pradesh,NIWARI,2001,2024-01-21,11.64654,18.616816,5.975488
200,Madhya Pradesh,KHARGONE,1011,2024-01-21,17.876154,24.466333,12.669703
201,Madhya Pradesh,KHARGONE,1010,2024-01-21,17.367273,24.566523,11.843042
202,Madhya Pradesh,KHARGONE,1009,2024-01-21,17.168848,24.452814,11.516169
203,Madhya Pradesh,KHARGONE,1008,2024-01-21,17.793268,24.436426,12.666559
204,Madhya Pradesh,KHARGONE,1007,2024-01-21,17.891169,24.712,12.483454
205,Madhya Pradesh,KHARGONE,1006,2024-01-21,17.736475,24.862452,12.112116
206,Madhya Pradesh,KHARGONE,1005,2024-01-21,17.514246,24.32461,12.112238
207,Madhya Pradesh,KHARGONE,1004,2024-01-21,17.762262,24.519983,12.539057
208,Madhya Pradesh,KHARGONE,1003,2024-01-21,17.5935,24.68963,12.102594
209,Madhya Pradesh,KHARGONE,1002,2024-01-21,17.670984,24.322779,12.431391
